name,lat,lon
Đại học Kinh tế Thành phố Hồ Chí Minh - cơ sở B,10.7609491,106.66797859454309
Đại học Kinh tế Thành phố Hồ Chí Minh - cơ sở C,10.7731915,106.67756405775987
Đại học Kinh tế Thành phố Hồ Chí Minh - cơ sở D,10.7918618,106.68841551467216
Đại học Ngoại thương Thành phố Hồ Chí Minh,10.8068547,106.71305078829684
Đại học Nguyễn Tất Thành - Quận 12,10.8602415,106.6946936
Đại học Quốc tế Hồng Bàng,10.77028135,106.63411917212892
Đại học Sài Gòn (cơ sở 2),10.783285150000001,106.70639157867404
Đại học Thuỷ Lợi - Cơ sở 2,10.792763350000001,106.70657635579252
Đại học Tôn Đức Thắng,10.7924367,106.71131969122759
Đại học Văn Lang,10.7628184,106.69328235
Đại học Y Dược Thành phố Hồ Chí Minh,10.75447745,106.66325569447196
Đại học Y Dược Thành phố Hồ Chí Minh - Bộ môn Xét nghiệm,10.759411,106.66791227973812
